01390;[['Mionnay', '01390', '0.00009492813510857774'], ['St jean de thurigneux', '01390', '0.00009492813510857774'], ['St marcel', '01390', '0.00009492813510857774'], ['Tramoyes', '01390', '0.00009492813510857774'], ['St andre de corcy', '01390', '0.00009492813510857774'], ['Rance', '01390', '0.00009492813510857774'], ['Civrieux', '01390', '0.00009492813510857774'], ['Monthieux', '01390', '0.00009492813510857774'], ['Miribel', '01700', '10.477616142528438'], ['St maurice de beynost', '01700', '10.477616142528438']]
01550;[['Collonges', '01550', '0'], ['Pougny', '01550', '0'], ['Farges', '01550', '0'], ['Chevrier', '74520', '8.043278331013495'], ['Vulbens', '74520', '8.043278331013495'], ['Savigny', '74520', '8.043278331013495'], ['Chenex', '74520', '8.043278331013495'], ['Jonzier epagny', '74520', '8.043278331013495'], ['Valleiry', '74520', '8.043278331013495'], ['Dingy en vuache', '74520', '8.043278331013495']]
01560;[['Servignat', '01560', '0'], ['St julien sur reyssouze', '01560', '0'], ['Curciat dongalon', '01560', '0'], ['Vescours', '01560', '0'], ['Courtes', '01560', '0'], ['Mantenay montlin', '01560', '0'], ['St trivier de courtes', '01560', '0'], ['Vernoux', '01560', '0'], ['St nizier le bouchoux', '01560', '0'], ['Lescheroux', '01560', '0']]
01750;[['Crottet', '01750', '0.00016442035307581959'], ['Replonges', '01750', '0.00016442035307581959'], ['St laurent sur saone', '01750', '0.00016442035307581959'], ['Pont de veyle', '01290', '5.714378953552144'], ['Grieges', '01290', '5.714378953552144'], ['Cruzilles les mepillat', '01290', '5.714378953552144'], ['Biziat', '01290', '5.714378953552144'], ['Cormoranche sur saone', '01290', '5.714378953552144'], ['Laiz', '01290', '5.714378953552144'], ['St andre d huiriat', '01290', '5.714378953552144']]
01220;[['Grilly', '01220', '0.00013424865612133622'], ['Divonne les bains', '01220', '0.00013424865612133622'], ['Sauverny', '01220', '0.00013424865612133622'], ['Ornex', '01210', '9.895656277498386'], ['Versonnex', '01210', '9.895656277498386'], ['Ferney voltaire', '01210', '9.895656277498386'], ['Gex', '01170', '10.216280809478205'], ['Mijoux', '01170', '10.216280809478205'], ['Vesancy', '01170', '10.216280809478205'], ['Chevry', '01170', '10.216280809478205']]
01590;[['Chancia', '01590', '0.00018985627021715547'], ['Lavancia epercy', '01590', '0.00018985627021715547'], ['Dortan', '01590', '0.00018985627021715547'], ['Arbent', '01100', '8.527383211605237'], ['Bellignat', '01100', '8.527383211605237'], ['Oyonnax', '01100', '8.527383211605237'], ['Groissiat', '01100', '8.527383211605237'], ['Geovreisset', '01100', '8.527383211605237'], ['Martignat', '01100', '8.527383211605237'], ['Apremont', '01100', '8.527383211605237']]
01160;[['Druillat', '01160', '0'], ['Varambon', '01160', '0'], ['La trancliere', '01160', '0'], ['St martin du mont', '01160', '0'], ['Pont d ain', '01160', '0'], ['Priay', '01160', '0'], ['Neuville sur ain', '01160', '0'], ['Ambutrix', '01500', '11.440841455323469'], ['Amberieu en bugey', '01500', '11.440841455323469'], ['Douvres', '01500', '11.440841455323469']]
01570;[['Asnieres sur saone', '01570', '0.00009492813510857774'], ['Manziat', '01570', '0.00009492813510857774'], ['Vesines', '01570', '0.00009492813510857774'], ['Feillens', '01570', '0.00009492813510857774'], ['St martin belle roche', '71118', '4.755007232273366'], ['Crottet', '01750', '6.515998236492716'], ['Replonges', '01750', '6.515998236492716'], ['St laurent sur saone', '01750', '6.515998236492716'], ['Macon', '71000', '8.68948640485937'], ['Varennes les macon', '71000', '8.68948640485937']]
01210;[['Ornex', '01210', '0.00009492813510857774'], ['Versonnex', '01210', '0.00009492813510857774'], ['Ferney voltaire', '01210', '0.00009492813510857774'], ['Prevessin moens', '01280', '3.8726491302031416'], ['Gex', '01170', '9.63671419950758'], ['Mijoux', '01170', '9.63671419950758'], ['Vesancy', '01170', '9.63671419950758'], ['Chevry', '01170', '9.63671419950758'], ['Echenevex', '01170', '9.63671419950758'], ['Cessy', '01170', '9.63671419950758']]
01090;[['Francheleins', '01090', '0.00018985627021715547'], ['Genouilleux', '01090', '0.00018985627021715547'], ['Lurcy', '01090', '0.00018985627021715547'], ['Montceaux', '01090', '0.00018985627021715547'], ['Guereins', '01090', '0.00018985627021715547'], ['Montmerle sur saone', '01090', '0.00018985627021715547'], ['Ars sur formans', '01480', '7.944627148459789'], ['Fareins', '01480', '7.944627148459789'], ['Chaleins', '01480', '7.944627148459789'], ['Messimy sur saone', '01480', '7.944627148459789']]
01140;[['Thoissey', '01140', '0'], ['Mogneneins', '01140', '0'], ['Illiat', '01140', '0'], ['Valeins', '01140', '0'], ['Peyzieux sur saone', '01140', '0'], ['Garnerans', '01140', '0'], ['St etienne sur chalaronne', '01140', '0'], ['St didier sur chalaronne', '01140', '0'], ['Pont de veyle', '01290', '9.858640170576644'], ['Grieges', '01290', '9.858640170576644']]
